,itemType,showType,id,imdbId,tmdbId,title,overview,releaseYear,originalTitle,directors,cast,rating,runtime,firstGenre,secondGenre,thirdGenre
745,show,movie,19205287,tt22478760,movie/1094091,2 Channel no Noroi - VOL. 3,A dynamic and powerful workout guaranteed to change your body and your perception of yoga with exercises that will increase energy and longevity.,2011,2ちゃんねるの呪い VOL. 3,['Akira Hirose'],"['Ishino Atsushi', 'Marie Sukegawa', 'Shintaro Yonemoto', 'Minori Yano', 'Hidetoshi Uehara', 'Mayu Tomita', 'Kazuko Shirakawa']",36,102.0,horror,,
746,show,movie,19206722,tt22478800,movie/1094093,2 Channel no Noroi - VOL. 4,"A collection of 22 classic and popular nursery rhymes for kids from ChuChu TV. This educational series for tiny tots features a toe-tapping spin on nursery rhymes with upbeat tunes and engaging storytelling. Featuring popular songs like Mary Had A Little Lamb,  ""Head, Shoulders, Knees and Toes"", One Two Buckle My Shoe, Chubby Cheeks, Five Little Monkeys and more.",2011,2ちゃんねるの呪い VOL. 4,['Jirô Nagae'],['Jun Mizukawa'],36,62.0,horror,,
747,show,movie,47198,tt3230162,movie/265193,Still the Water,"On the subtropical Japanese island of Amami, traditions about nature remain eternal. During the full-moon night of traditional dances in August, 16-year-old Kaito discovers a dead body.",2014,2つ目の窓,['Naomi Kawase'],"['Nijiro Murakami', 'Junko Abe', 'Miyuki Matsuda', 'Tetta Sugimoto', 'Makiko Watanabe', 'Jun Murakami', 'Hideo Sakaki']",67,120.0,drama,romance,
748,show,movie,140883,tt5618160,movie/477577,3,"A man and a woman kidnap her rapist in order to extract a confession from him. They need to get his confession on tape, because he has made up an alibi. Locked up in the basement of a remote home, he is unwilling to confess on camera and continues to assert his innocence. With time running out, how far are they willing to go for justice and what if they are wrong?",2018,3,['Lou Simon'],"['Katie Carpenter', 'Todd Bruno', 'Aniela McGuinness', 'Mike Stanley', 'Jim Adams']",47,82.0,horror,mystery,thriller
749,show,movie,194388,tt2619106,movie/422724,Voices From The Grave / All Hallows' Eve: The Dead Have Stories To Tell,"Three tales of terror to make your flesh creep and your heart pound. Deadly spirits, back from the grave with vengeance in mind, give fuel to these tales of supernatural horror. 'Invitation' based on a short story by Gary Brandner author of 'The Howling'.",2014,3 All Hallow's Eve,"['Laurence Holloway', 'Richard Stoudt']","['Chris Labadie', 'Michael Hanelin']",40,87.0,horror,,
751,show,movie,159889,tt2224254,movie/140862,3 Bachelors,"This is a film about two ""young bachelors"" and one ""young at heart"" bachelor. It's a humorous take on their respective love stories.",2012,3 Bachelors,['Ajai Sinha'],"['Sharman Joshi', 'Raima Sen', 'Riya Sen', 'Nigaar Khan', 'Himani Shivpuri', 'Manoj Pahwa']",47,114.0,comedy,romance,
752,show,movie,76218,tt0017463,movie/32716,3 Bad Men,,1926,3 Bad Men,['John Ford'],"[""George O'Brien"", 'Olive Borden', 'Lou Tellegen', 'Tom Santschi', 'Frank Campeau', 'J. Farrell MacDonald', 'Priscilla Bonner']",65,75.0,romance,western,
753,show,movie,236566,tt7987702,movie/633761,3 Bears Christmas,"When Baby Bear sneaks off to find a present for his Mama and Papa, his journey teaches him and his pal that perfect gifts simply come from the heart.",2019,3 Bears Christmas,['William Butler'],"['Maile Flanagan', 'Chris Richards', 'Jenny McShane', 'Elissa Dowling', 'James Preston', 'Brian D. Goff', 'Zoephia']",49,83.0,family,,
754,show,movie,5028979,tt28818121,movie/1160972,"3 Bed, 2 Bath, 1 Ghost","Un fantasma se niega a dejar la casa que Anna, agente inmobiliaria, acaba de listar. Cree que no puede irse hasta reunir a Anna con su ex.",2023,"3 Bed, 2 Bath, 1 Ghost",['Kevin Fair'],"['Julie Gonzalo', 'Chris McNally', 'Madeleine Arthur', 'Sarah Almonte Peguero', 'Xavier Sotelo', 'Thomas Darya', 'Pauline Egan']",70,84.0,comedy,family,
755,show,movie,145569,tt3790012,movie/296346,3 Beauties,A competitive mother becomes obsessed with having a beauty queen in the family and takes frighteningly extreme measures to make her dream come true.,2015,3 Bellezas,['Carlos Caridad Montero'],"['Diana Peñalver Denis', 'Fabiola Arace', 'Josette Vidal Restifo', 'Francisco Denis', 'Fabian Moreno', 'Georgina Palacios', 'Beto Benitez']",60,97.0,comedy,horror,thriller
756,show,movie,14679758,tt1337435,movie/307764,3 Billion and Counting,A doctor and his team circle the globe to explore the deadly effects of malaria and the life-saving potential of the banned chemical DDT.,2010,3 Billion and Counting,[],[],51,102.0,documentary,,
757,show,movie,141599,tt1762370,movie/151523,3 Blind Saints,"Three sketchy men agree to roles as ministers at a local church to avoid jail time, only to uncover a plot to steal money from the church.",2011,3 Blind Saints,['John Eschenbaum'],"['Richard Speight Jr.', 'Stelio Savante', 'Elijah Rock', 'Manon Halliburton']",41,88.0,comedy,,
760,show,movie,153645,tt0058861,movie/106734,Three Bullets for Ringo,"A newly blind Ringo must protect his mother from greedy land grabbers and the new town sheriff, who happens to be an old friend with a vendetta.",1966,3 Colpi di Winchester per Ringo,['Emimmo Salvi'],"['Mickey Hargitay', 'Gordon Mitchell', 'Milla Sannoner', 'Ivano Staccioli', 'Amedeo Trilli', 'Spartaco Conversi', 'Margherita Horowitz']",50,87.0,western,,
761,show,movie,118981,tt2184095,movie/160647,3 Day Test,A man baffled by the social disconnect between his three kids and wife takes the entire house off-the-grid for three days to reconnect as a family.,2012,3 Day Test,['Corbin Bernsen'],"['Megyn Price', 'George Newbern', 'Taylor Spreitler', 'Corbin Bernsen', 'Aidan Potter', 'Francesca Capaldi', 'Kevin Crowley']",46,81.0,comedy,family,
762,show,movie,163084,tt7631816,movie/755760,3 Day Weekend,"An amateur camper stumbles across a kidnapping gone wrong, or a revenge plot, depending on which desperate character misinterprets the story.",2019,3 Day Weekend,['Wyatt McDill'],"['Morgan Krantz', 'Scott MacDonald', 'Nathan Phillips', 'Maya Stojan']",49,80.0,thriller,,
763,show,movie,255760,tt4174536,movie/386652,3 Days,"After his life history gets erased in purgatory, a man gets sent back to earth to re-live his last three days before heaven or hell.",2015,3 Days,['Julian Beltran'],['Oryan Landa'],53,100.0,crime,drama,thriller
764,show,movie,307238,tt7634196,movie/876206,3 Days 2 Nights,Two brothers never discussed the plane crash that killed their family 45 years ago and left them alone to brave the frigid mountains—until now.,2019,3 Days 2 Nights,['John Breen'],"['Andrew Godfrey', 'Mark Godfrey', 'Paula Godfrey Eaton']",57,83.0,documentary,,
765,show,movie,237901,tt5302316,movie/821914,3 Days 3 Nights,"Over three days in three cities, three coworkers from different backgrounds are forced on the road together on a business trip nobody’s happy about.",2021,3 Days 3 Nights,['Ricky Burchell'],"['Nina Hibbler Webster', 'Les Murphy', 'Bella Martin']",47,89.0,romance,,
766,show,movie,4396948,tt21158192,movie/1152624,3 Days in Malay,"During the battle for Malay in WW2, a small team must hold an airfield for three days against the Japanese onslaught.",2023,3 Days in Malay,['Louis Mandylor'],"['Louis Mandylor', 'Donald Cerrone', ""Quinton 'Rampage' Jackson"", 'Peter Dobson', 'Ryan Francis', 'Randall J. Bacon', 'Kelly Lynn Reiter']",31,98.0,action,history,war
767,show,movie,117950,tt1776167,movie/198057,3 Days of Normal,"While hiding from the paparazzi in a small town, a reckless, young starlet makes an unexpectedly blissful connection with the local sheriff.",2012,3 Days of Normal,['Ishai Setton'],"['Mircea Monroe', 'Jace Mclean', 'Richard Riehle', 'Ajay Naidu', 'Lin Shaye', 'Alex Anfanger', 'Joanne Baron']",52,81.0,comedy,,
768,show,movie,255179,tt7271958,movie/579420,3 Days on the Cross,"In the post-apocalyptic wasteland of the Texas desert, two men inside a bunker with an unknown motive, surveil a man searching for his missing daughter.",2019,3 Days on the Cross,['Aaron Martinez'],[],54,108.0,drama,mystery,scifi
769,show,movie,236641,tt9170142,movie/576782,3 Days to Go,"After the death of their father, four siblings must confront their complicated past and achieve harmony as they live together for three days.",2019,3 Days to Go,['Bianca Isaac'],"['Leeanda Reddy', 'Lillete Dubey', 'Jailoshini Naidoo', 'Kajal Bagwandeen', 'Rahul Brijnath', 'Zakeeya Patel', 'Jonathan Boynton-Lee']",55,97.0,drama,,
770,show,movie,4825,tt2172934,movie/192102,3 Days to Kill,A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,2014,3 Days to Kill,['McG'],"['Kevin Costner', 'Amber Heard', 'Hailee Steinfeld', 'Connie Nielsen', 'Tómas Lemarquis', 'Richard Sammel', 'Marc Andréoni']",61,117.0,action,drama,thriller
771,show,movie,141745,tt6385768,movie/629442,3 Days with Dad,"A manic family who is preparing for the death of their father, Bob (Brian Dennehy). Eddie (Larry Clarke), the son supposedly in charge, isn't ready for any of this, especially having to deal with his stepmother, Dawn (Lesley Ann Warren). Together with his siblings, Eddie struggles over many end-of-life decisions, including potentially pulling the plug should the time come - all in front of a dying Bob, who argues that while he's still alive, he's calling the shots.",2019,3 Days with Dad,['Larry Clarke'],"['Larry Clarke', 'Tom Arnold', 'Mo Gaffney', 'Eric Edelstein', 'Brian Dennehy', 'Jon Gries', 'Lesley Ann Warren']",42,94.0,comedy,,
772,show,movie,51554,tt0338490,movie/73237,3 Deewarein,"A documentary filmmaker seeks to capture the prison life of three men, sentenced to death, whose stories lead to some shocking revelations.",2003,3 Deewarein,['Nagesh Kukunoor'],"['Naseeruddin Shah', 'Jackie Shroff', 'Juhi Chawla Mehta', 'Nagesh Kukunoor', 'Gulshan Grover', 'Sujata Mehta', 'Aditya Lakhia']",59,105.0,crime,drama,
773,show,movie,123665,tt13173736,movie/992836,3 Demons,A deputy sheriff tasked with watching a corpse unknowingly triggers a conjuring that leads to him becoming possessed by an evil and sinister demon.,2022,3 Demons,['Matt Cunningham'],"['Peter Tell', 'Sherryl Despres', 'Haley Heslip']",39,97.0,horror,,
774,show,movie,222614,tt3420028,movie/353634,3 Doors of Horrors,An anthology of three short indie arthouse horror films set during a traditional Taoist and Buddhist annual event known as the Ghost Festival.,2013,3 Doors of Horrors,"['Leroy Low', 'Ken Kin Ng', 'Edmund Yeo']","['Nick Seng', 'Wong Jen Kai', 'Kazuko Wen', 'Minako Qian', 'Emily Lim', 'Daphne Low', 'Amelia Chen']",46,85.0,horror,,
776,show,movie,27860,tt4158624,movie/300667,3 Generations,"Naomi Watts, Elle Fanning, and Susan Sarandon star in this inspirational, witty, and courageous look at a family learning to accept a transgender teen for who he is.",2016,3 Generations,['Gaby Dellal'],"['Elle Fanning', 'Susan Sarandon', 'Naomi Watts', 'Tate Donovan', 'Maria Dizzia', 'Sam Trammell', 'Linda Emond']",61,92.0,drama,,
777,show,movie,22075,tt0040064,movie/29244,3 Godfathers,John Wayne stars in this touching western about three half-hearted outlaws who go on the run with an orphaned infant they find in the desert.,1948,3 Godfathers,['John Ford'],"['John Wayne', 'Pedro Armendáriz', 'Harry Carey, Jr.', 'Ward Bond', 'Mae Marsh', 'Mildred Natwick', 'Jane Darwell']",69,106.0,western,,
778,show,movie,146443,tt4854820,movie/451697,3 Hours till Dead,"An AWOL soldier with PTSD goes into hiding along with his brother and a few friends. They retreat into a rural farm area unaware that the outside world has ceased to function. On their way back to civilization, his brother is attacked by an infected farmer. He quickly morphs into a rabid animal and lives for exactly three hours. Realizing they are in grave danger, they head back to the forest trying to outlive the legions of the infected.",2017,3 Hours till Dead,['Jason Mills'],[],38,79.0,horror,,
779,show,movie,87261,tt3685624,movie/346034,3 Idiotas,"A moving and hilarious tale of two geeky friends trying to reunite their best friend, who has been AWOL since college, with the woman he truly loves.",2017,3 Idiotas,['Carlos Bolado'],"['Martha Higareda', 'Alfonso Dosal', 'Christian Vazquez', 'Germán Valdez', 'Vadhir Derbez', 'Sebastián Zurita', 'Paulina Dávila']",52,106.0,comedy,,
780,show,movie,887,tt1187043,movie/20453,3 Idiots,"3 Idiots Is An Award Winning Bollywood Comedy Movie, Directed By Rajkumar Hirani, Starring Aamir Khan And Kareena Kapoor In The Lead Roles. The Film Won 35 Awards. In College, Farhan And Raju Form A Great Bond With Rancho Due To His Positive And Refreshing Outlook To Life. Years Later, A Bet Gives Them A Chance To Look For Their Long-lost Friend Whose Existence Seems Rather Elusive.",2009,3 Idiots,['Rajkumar Hirani'],"['Aamir Khan', 'R. Madhavan', 'Sharman Joshi', 'Boman Irani', 'Kareena Kapoor Khan', 'Omi Vaidya', 'Rahul Kumar']",82,164.0,comedy,drama,
781,show,movie,376635,tt14734766,movie/964077,3 Keys,A cocky social media influencer's luxurious lifestyle quickly deteriorates after her low-level drug dealer boyfriend’s 90-day incarceration.,2021,3 Keys,"['Mena Monroe', 'Kaamel Hasaun', 'Kamal Smith']","['Lemastor Spratling', 'Mena Monroe', 'Tristin Fazekas', 'Kaamel Hasaun', 'Momma Dee', 'Terricka Byers', 'Ciara Michele']",51,90.0,comedy,,
782,show,movie,228426,tt5260652,movie/379304,3 Knee Deep,"Six years after hiding a ton of coke in an abandoned warehouse, Cole is released from prison and must race the cops and the mob to reclaim his stash.",2016,3 Knee Deep,['William Lee'],"['Paisley Blackburn', 'Nan Bongiani', 'Sasha Brown', 'Cliff Cash', 'Monica Crumpler', 'Myra Zimmerman Grubbs', 'John Jonezy']",31,86.0,action,,
783,show,movie,137662,tt4340072,movie/400041,3 Lives,A woman struggles to figure out whom to trust when she's kidnapped and held hostage alongside a man who attacked her years earlier.,2019,3 Lives,['Juliane Block'],"['Mhairi Calvey', 'Anatole Taubman', 'Victor Alfieri', 'Tyron Ricketts', 'Martin Kaps', 'Maja-Celiné Probst', 'Peter Riley']",34,81.0,thriller,,
784,show,movie,202218,tt1820364,movie/89887,3 Magic Words,"A woman awakens with amnesia after a suicide attempt, and her quest to find the meaning of life introduces her to the philosophy of all the great masters throughout history. Her self-discovery becomes a real-life primer in higher consciousness.",2010,3 Magic Words,['Michael Perlin'],"['Cameron William Smith', 'Gabriella Ethereal', 'Nataraha Baba', 'Peter Sterling', 'Catherine Ann Paladines', 'Jennifer Partridge', 'Debbie Ford']",56,71.0,documentary,,
785,show,movie,7516,tt0094137,movie/12154,3 Men and a Baby,"Handsome men trade wine, women and song for crib, pacifier and diaper.",1987,3 Men and a Baby,['Leonard Nimoy'],"['Tom Selleck', 'Steve Guttenberg', 'Ted Danson', 'Margaret Colin', 'Celeste Holm', 'Nancy Travis', 'Philip Bosco']",61,102.0,comedy,family,
786,show,movie,12425,tt0098966,movie/11630,3 Men and a Little Lady,"Just as three doting fathers are getting the hang of parenthood, their daughter is taken from them.",1990,3 Men and a Little Lady,['Emile Ardolino'],"['Tom Selleck', 'Steve Guttenberg', 'Ted Danson', 'Nancy Travis', 'Robin Weisman', 'Christopher Cazenove', 'Sheila Hancock']",56,103.0,comedy,family,
787,show,movie,264646,tt3379746,movie/240910,3 Million,"Iconic Uruguayan musician Jaime Roos and his son Yamandu, a photographer, embark on a relentless journey to the South African World Cup with the Uruguayan National Soccer Team.",2011,3 Millones,"['Jaime Roos', 'Yamandú Roos']","['Edinson Cavani', 'Diego Forlan', 'Diego Lugano', 'Luis Suárez', 'Jaime Roos']",51,135.0,documentary,,
788,show,movie,227468,tt1996154,movie/72429,3 Minute Gaps,For two years the crew of 3 Minute Gaps have followed the world's best mountain bike racers around the globe.,2011,3 Minute Gaps,['Clay Porter'],"['Sam Hill', 'Aaron Gwin', 'Brendan Fairclough', 'Gee Atherton', 'Greg Minnaar', 'Sam Blenkinsop']",54,79.0,action,documentary,
789,show,movie,289075,tt3223930,movie/302061,3 Minutes,"3:Minutes is a movie about boxing trainer Antonio 'Moustache' Fernandez, who has been turning around kids' lives through boxing for over thirty years.",2014,3 Minutos,['Álvaro Torrellas'],[],51,75.0,documentary,,
790,show,movie,102987,tt1977681,movie/77485,3 Musketeers,Junior NSA officer Alexandra D'Artagnan uncovers a plot to assassinate the President of the United States and enlists the help of three infamous international spies to stop the threat.,2011,3 Musketeers,['Cole S. McKay'],"['David Chokachi', 'Heather Hemmens', 'Xin Sarith Wuku', 'Michele Boyd', 'Kane Hodder', 'Darren Anthony Thomas', 'Mam Smith']",29,87.0,action,adventure,thriller
791,show,movie,53471,tt2123884,movie/275696,3 Nights in the Desert,"Three friends celebrate turning 30 in a majestic desert landscape, carrying hopes, dreams, regrets, unhealed wounds, and intertwined romantic baggage.",2014,3 Nights in the Desert,['Gabriel Cowan'],"['Amber Tamblyn', 'Wes Bentley', 'Vincent Piazza']",45,90.0,drama,,
792,show,movie,13537,tt0103596,movie/16314,3 Ninjas,"When three young boys who have been trained in the true ways of the Ninja by their wise grandfather find themselves embroiled in an international arms plot, it will take all their skill and wits to outsmart the crooks…and a dozen evil Ninjas.",1992,3 Ninjas,['Jon Turteltaub'],"['Victor Wong Chi-Keung', 'Michael Treanor', 'Max Elliott Slade', 'Chad Power', 'Rand Kingsley', 'Alan McRae', 'Margarita Franco']",54,95.0,action,comedy,family
